well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
14481,9520,92,BS,Arc,"arcuate nucleus of medulla, left",1328329,92,163,121,-1.08964655266699,-30.3406920473453,-51.7720944477439,12876,,,
14363,9561,92,BS,IO,"inferior olivary complex, left",1329708,95,158,123,-3.9890858272145,-32.5569796571927,-46.8545588431549,12876,,,
14442,9520,92,BS,Arc,"arcuate nucleus of medulla, left",1329236,91,162,119,-0.112734280097903,-28.3638230950024,-50.7986954203191,12876,,,
14410,9492,92,BS,Pn,"pontine nuclei, left",1330214,92,164,114,-1.18095528772158,-23.553064556041303,-52.7396990434293,12876,,,
14370,9698,91,BS,8Ve,"vestibular nuclei, left",1320181,98,147,124,-7.09407414190318,-34.4543202149195,-36.23065726703121,12876,,,
14362,9492,91,BS,Pn,"pontine nuclei, left",1310774,95,151,115,-4.1005763996218,-24.735675024312897,-40.4011830954261,12876,,,
14547,9161,91,BS,PRF,"pontine reticular formation, left",1317393,93,148,121,-2.07121187559417,-31.0911844297118,-37.4559026672233,12876,,,
14322,9492,91,BS,Pn,"pontine nuclei, left",1311360,98,142,114,-7.161154728015361,-23.6577991851583,-32.449772021226,12876,,,
14298,9146,91,BS,LPB,"lateral parabrachial nucleus, left",1317831,102,137,126,-11.5121866328999,-37.3500405943477,-26.9868448198003,12876,,,
14345,9022,91,BS,SubCn,"subcuneiform nucleus, left",1313924,101,131,121,-10.5592106375317,-31.7446627988787,-22.764084182293896,12876,,,
14329,9492,91,BS,Pn,"pontine nuclei, left",1310458,97,137,110,-6.01855548130064,-18.9701150182143,-28.2680525266772,12876,,,
14305,9074,91,BS,SNC,"substantia nigra, pars compacta, left",1313750,100,134,117,-8.599888383776719,-27.26988910151229,-25.676784519885203,12876,9072.0,VTA_SN,substantia nigra
14297,9067,91,BS,VTA,"ventral tegmental area, left",1314370,96,133,118,-4.6409421468938605,-28.6602928601362,-24.5906571946902,12876,9067.0,VTA_SN,"ventral tegmental area, left"
14026,4524,7,CX,Hl,"lateral habenular nucleus, left",1273598,92,104,111,-0.7164268736700791,-20.0792328431595,4.864783231026362,12876,,,
13986,4507,7,CX,ZI,"zona incerta, left",1273499,117,109,111,-27.2093402387712,-21.3709444131944,0.0212740623776639,12876,4504.0,THAL,ventral thalamus
14163,9074,6,CX,SNC,"substantia nigra, pars compacta, left",1287469,102,123,100,-11.0978885464721,-6.26154640539658,-13.7180050630197,12876,9072.0,VTA_SN,substantia nigra
14242,4518,6,CX,Sb,"subthalamic nucleus, left",1287463,104,114,100,-14.9228106613265,-9.25263292227141,-3.7789111261541097,12876,,,
14234,4507,6,CX,ZI,"zona incerta, left",1287465,104,110,100,-15.335143101428402,-9.403943476189788,2.18783391703396,12876,4504.0,THAL,ventral thalamus
14226,4432,6,CX,ILr,"rostral group of intralaminar nuclei, left",1287461,97,106,100,-6.129920008422888,-8.79071902279331,4.15956256199288,12876,12929.0,THAL,rostral group of intralaminar nuclei
14178,10151,6,CX,LTu,"lateral tuberal nucleus, left",1298100,104,119,100,-14.4166090071511,-7.33441192093302,-8.21051504741477,12876,4633.0,HYPO,tuberal region
14241,4648,6,CX,PeF,"perifornical nucleus, left",1299292,97,121,100,-5.84538023101219,-6.096899574314048,-12.1035827709003,12876,4633.0,HYPO,tuberal region
14225,4637,6,CX,VMH,"ventromedial hypothalamic nucleus, left",1294427,98,123,100,-6.81522507331207,-6.11732019619038,-14.0109474503191,12876,4633.0,HYPO,tuberal region
14209,4506,6,CX,R,"reticular nucleus of thalamus, left",1287456,109,99,100,-18.060945604352305,-12.0007939208145,10.6740383198415,12876,4504.0,THAL,ventral thalamus
14201,4417,6,CX,DTLv,"lateral group of nuclei, left, ventral division",1287462,103,101,100,-12.375235950215304,-10.4940181575886,8.684561382437959,12876,12925.0,THAL,"lateral group of nuclei, ventral division"
14177,4308,6,CX,nbM,"basal nucleus of meynert, left",1300481,116,110,100,-26.484717062188807,-10.7002261774231,-0.630421597824025,12876,,,
14169,4296,6,CX,GPi,"globus pallidus, internal segment, left",1285632,116,106,100,-25.6158122616296,-11.3598539695143,3.42225888502952,12876,12898.0,GP,"globus pallidus, internal segment"
14161,4295,6,CX,GPe,"globus pallidus, external segment, left",1285631,119,102,100,-27.764760326082506,-12.1656992171829,7.63590394709161,12876,12897.0,GP,"globus pallidus, external segment"
13794,4593,5,CX,SO,"supraoptic nucleus, left",1267128,101,125,87,-10.8658027528468,5.33578183950159,-11.467744013166303,12876,12907.0,HYPO,supraoptic nucleus
13786,4311,5,CX,DBh,"nucleus of the diagonal band, left, vertical division",1268422,107,121,87,-17.6294310473466,4.30350905698063,-7.344411504117451,12876,,,
13849,4301,5,CX,SptN,"septal nuclei, left",1282467,96,98,86,-2.1168304505146898,3.4334662488175898,12.8229712015226,12876,,,
14009,4322,5,CX,Cl,"claustrum, left",1270187,127,108,88,-36.444595706322,-2.64623861930902,4.30048704470438,12876,,,
13825,4310,5,CX,DBv,"nucleus of the diagonal band, left, horizontal division",1272995,99,120,87,-9.19271898537234,5.47770445821761,-6.31174111955362,12876,,,
13763,4440,8,CX,LGd,"dorsal lateral geniculate nucleus, left",1295416,121,111,126,-28.7985139889758,-37.610164243110106,-0.756441289146885,12876,12922.0,THAL,dorsal lateral geneiculate nucleus
13739,4506,8,CX,R,"reticular nucleus of thalamus, left",1289300,122,104,126,-28.254458156753103,-37.83087541972579,5.15706690412437,12876,4504.0,THAL,ventral thalamus
13699,4409,8,CX,DTLd,"lateral group of nuclei, left, dorsal division",1295258,109,104,126,-16.6909956166225,-37.3405977304646,3.817387714401241,12876,12924.0,THAL,"lateral group of nuclei, dorsal division"
13691,4288,8,CX,Pu,"putamen, left",1289221,129,102,126,-34.178384713042696,-37.8779320828665,7.99125846806386,12876,4287.0,STR,putamen
13762,4258,8,CX,DG,"dentate gyrus, left",1288532,123,108,126,-29.9598038461978,-37.623576363985705,1.87741413844039,12876,,,
13754,4257,8,CX,CA4,"CA4 field, left",1288537,124,107,126,-30.709527824193103,-37.5927819795591,2.88377693829473,12876,12895.0,HIPP,CA4 field
13730,4254,8,CX,CA1,"CA1 field, left",1288898,130,112,126,-36.76503880050221,-38.4152747880619,-1.8145222117561,12876,12892.0,HIPP,CA1 field
13610,4329,6,CX,ATZ,"amygdalohippocampal transition zone, left",1288923,112,121,100,-25.3637689895485,-9.61211868488719,-11.7837455549108,12876,4328.0,AMYG,amygdalohippocampal transition zone
13586,4379,6,CX,LA,"lateral nucleus, left",1295329,118,126,100,-30.5176766135143,-9.44567688900859,-16.194883502782098,12876,4378.0,AMYG,lateral nucleus
13649,4342,6,CX,BLA,"basolateral nucleus, left",1295449,116,124,100,-28.6554187829258,-9.58518762416023,-14.1936464485153,12876,4341.0,AMYG,basolateral nucleus
13641,4322,6,CX,Cl,"claustrum, left",1288920,128,119,100,-38.4328157419692,-11.6779748086037,-10.2151903386634,12876,,,
13706,4444,7,CX,MG,"medial geniculate complex, left",1283861,110,114,111,-22.184209683263607,-19.8258233028958,-5.63867114986199,12876,12926.0,THAL,medial geniculate complex
13690,4440,7,CX,LGd,"dorsal lateral geniculate nucleus, left",1276104,120,116,111,-31.8978766575145,-21.2372404732649,-5.62775480278779,12876,12922.0,THAL,dorsal lateral geneiculate nucleus
13729,4281,7,CX,TCd,"tail of caudate nucleus, left",1278931,127,120,111,-38.0853604261557,-21.28022340426681,-10.4053098844843,12876,12901.0,STR,tail of the caudate nucleus
13721,4258,7,CX,DG,"dentate gyrus, left",1278237,121,123,111,-34.4761304663299,-19.2388252699013,-13.405427119093304,12876,,,
13697,4255,7,CX,CA2,"CA2 field, left",1278251,123,121,111,-35.4608968589211,-20.3676911297045,-11.1890312321504,12876,12893.0,HIPP,CA2 field
13689,4254,7,CX,CA1,"CA1 field, left",1278252,127,124,111,-38.104687677047295,-20.5030765489684,-15.1844018810765,12876,12892.0,HIPP,CA1 field
13601,4322,6,CX,Cl,"claustrum, left",1277586,129,101,100,-37.254453046693705,-13.772544835155802,8.81056658079996,12876,,,
14258,9103,91,BS,IC,"inferior colliculus, left",1310556,98,128,126,-7.12920832103073,-38.4495662468397,-18.101010757258106,12876,,,
14257,4782,62,CB,Dt,"dentate nucleus, left",1295590,98,129,147,-6.713071114373901,-58.6172990112175,-20.8509574453933,12876,,,
14171,4782,61,CB,Dt,"dentate nucleus, left",1295572,110,141,140,-18.7366811223717,-51.2413934256716,-28.7990063579052,12876,,,
13979,4428,7,CX,DTP,"posterior group of nuclei, left",1297220,110,108,111,-20.423821438321603,-21.1889198203175,0.68452170575258,12876,12928.0,THAL,posterior group of nuclei
14042,4409,7,CX,DTLd,"lateral group of nuclei, left, dorsal division",1273591,109,100,111,-18.8261544074134,-22.0818701655511,7.24351267162504,12876,12924.0,THAL,"lateral group of nuclei, dorsal division"
14010,9067,7,CX,VTA,"ventral tegmental area, left",1310423,92,109,111,-0.521024769835837,-19.8317985194538,1.41675855864673,12876,9067.0,VTA_SN,"ventral tegmental area, left"
14002,9054,7,CX,RN,"red nucleus, left",1278156,99,111,111,-8.7920743634711,-20.8596703280661,-0.202185353089266,12876,,,
13994,4518,7,CX,Sb,"subthalamic nucleus, left",1277588,118,109,111,-28.205288972757103,-21.4795724212949,0.1999205551092369,12876,,,
13978,4506,7,CX,R,"reticular nucleus of thalamus, left",1273592,117,100,111,-26.0825201592871,-21.074699941898302,9.28741467776072,12876,4504.0,THAL,ventral thalamus
13970,4437,7,CX,ILc,"caudal group of intralaminar nuclei, left",1273590,102,105,111,-11.3987137265602,-21.265811293281697,4.54286179708574,12876,12921.0,THAL,caudal group of intralaminar nuclei
14057,4432,7,CX,ILr,"rostral group of intralaminar nuclei, left",1282300,100,99,111,-9.06638931800426,-21.549603146315107,9.10085915662024,12876,12929.0,THAL,rostral group of intralaminar nuclei
14049,4417,7,CX,DTLv,"lateral group of nuclei, left, ventral division",1273586,115,104,111,-24.3905169263972,-21.3467368016129,4.561364371087231,12876,12925.0,THAL,"lateral group of nuclei, ventral division"
14041,4400,7,CX,DTM,"medial group of nuclei, left",1297219,96,102,111,-4.87332297708413,-20.578878416916893,6.5345630661837495,12876,12927.0,THAL,medial group of nuclei
14033,4395,7,CX,DTA,"anterior group of nuclei, left",1273593,101,96,111,-9.850552764789152,-22.6054951849212,12.6063500119028,12876,12920.0,THAL,anterior group of nuclei
14025,4282,7,CX,BCd,"body of caudate nucleus, left",1273581,115,88,111,-22.4552806304358,-25.134673997772303,22.5868540141148,12876,12899.0,STR,body of the caudate nucleus
14250,9075,6,CX,SNR,"substantia nigra, pars reticulata, left",1287468,104,122,100,-13.4432992366958,-6.418004554633559,-12.0354389450315,12876,9072.0,VTA_SN,substantia nigra
14218,4669,6,CX,SuM,"supramammillary nucleus, left",1310412,97,122,100,-5.83693802243949,-6.04449488237631,-13.006647071864,12876,12911.0,HYPO,supramammillary nucleus
14210,4679,6,CX,PHA,"posterior hypothalamic area, left",1294334,97,119,100,-5.89695114474999,-6.423049316019981,-10.4606932422374,12876,12910.0,HYPO,posterior hypothalamic area
14202,4675,6,CX,LM,"lateral mammillary nucleus, left",1299316,100,122,100,-8.90938602830033,-6.2036869815366,-13.0771418085239,12876,12909.0,HYPO,mammillary body
14194,13005,6,CX,LHM,"lateral hypothalamic area, mammillary region, left",1294332,98,122,100,-6.81753812484501,-6.11153669741352,-13.1152017168852,12876,13004.0,HYPO,"lateral hypothalamic area, mammillary region"
14186,4672,6,CX,MM,"medial mammillary nucleus, left",1294027,97,123,100,-5.83291199998661,-6.0490029963325895,-13.941715598507,12876,12909.0,HYPO,mammillary body
14170,4395,6,CX,DTA,"anterior group of nuclei, left",1302809,97,98,100,-5.55870023375987,-9.96934897061974,10.700220823747,12876,12920.0,THAL,anterior group of nuclei
14162,13008,6,CX,LHT,"lateral hypothalamic area, tuberal region, left",1299249,102,118,100,-12.0301055174934,-7.3338579460591795,-8.33986623539852,12876,4633.0,HYPO,tuberal region
14249,4667,6,CX,TM,"tuberomammillary nucleus, left",1298073,100,124,100,-8.88830526559677,-6.2503923233839,-14.8819240654296,12876,12912.0,HYPO,tuberomammillary nucleus
14233,4641,6,CX,DMH,"dorsomedial hypothalamic nucleus, left",1294428,96,121,100,-4.87186937521627,-6.00244956837826,-11.9224126963709,12876,4633.0,HYPO,tuberal region
14193,4400,6,CX,DTM,"medial group of nuclei, left",1287460,93,105,100,-1.20620508409044,-9.38507124431757,3.69925265281692,12876,12927.0,THAL,medial group of nuclei
14185,4395,6,CX,DTA,"anterior group of nuclei, left",1287457,96,98,100,-4.36101061314545,-9.888051998875133,10.6555292584572,12876,12920.0,THAL,anterior group of nuclei
13826,4637,5,CX,VMH,"ventromedial hypothalamic nucleus, left",1296195,97,124,87,-6.643070382016308,5.8806366278399,-9.94704392397518,12876,4633.0,HYPO,tuberal region
13818,4641,5,CX,DMH,"dorsomedial hypothalamic nucleus, left",1296194,95,119,87,-4.81584244285827,5.764435808916758,-5.83605476022872,12876,4633.0,HYPO,tuberal region
13810,4573,5,CX,PVH,"paraventricular nucleus of the hypothalamus, left",1268626,94,114,86,-4.25584839224643,6.134311911276638,-1.68953250042691,12876,12905.0,HYPO,paraventricular nucleus of the hypothalamus
13802,4596,5,CX,LHA,"lateral hypothalamic area, anterior region, left",1270882,101,118,87,-11.7422651992502,5.0666190588563085,-4.92352192513216,12876,12904.0,HYPO,"lateral hypothalamic area, anterior region"
13865,4542,5,CX,PrOR,"preoptic region, left",1281413,96,116,86,-5.867446119329919,6.21509440390421,-3.15072673908764,12876,4541.0,HYPO,preoptic region
13857,4313,5,CX,BST,"bed  nucleus of stria terminalis, left",1270883,97,108,86,-7.332414455073072,4.75130032078293,3.0126363718020803,12876,,,
14017,4301,5,CX,SptN,"septal nuclei, left",1282467,95,98,86,-1.07614186679253,3.53951784433564,12.8130263134168,12876,,,
13841,10145,5,CX,OlfT,"olfactory tubercle, left",1281431,109,122,87,-19.598934390106606,4.3104900820457,-8.210703148900219,12876,,,
13833,4322,5,CX,Cl,"claustrum, left",1270187,126,108,88,-35.4163012514577,-2.70236569380533,4.4410453752067305,12876,,,
13817,4291,5,CX,Acb,"nucleus accumbens, left",1273948,104,119,87,-14.7507815469746,4.67832495200742,-5.98253127838775,12876,4290.0,STR,nucleus accumbens
13755,4409,8,CX,DTLd,"lateral group of nuclei, left, dorsal division",1295444,108,104,126,-15.8536643059398,-37.2209920752555,3.63295151137157,12876,12924.0,THAL,"lateral group of nuclei, dorsal division"
13731,4444,8,CX,MG,"medial geniculate complex, left",1294065,108,109,126,-15.8024612381656,-38.0043165889525,0.077444499665809,12876,12926.0,THAL,medial geniculate complex
13723,4440,8,CX,LGd,"dorsal lateral geniculate nucleus, left",1289292,120,111,126,-27.8517712868679,-37.4535550267158,-0.6732260529452281,12876,12922.0,THAL,dorsal lateral geneiculate nucleus
13715,4428,8,CX,DTP,"posterior group of nuclei, left",1294066,107,108,126,-14.6638825511823,-37.9120605171171,0.7759978220632641,12876,12928.0,THAL,posterior group of nuclei
13746,4256,8,CX,CA3,"CA3 field, left",1288533,123,106,126,-29.5961153793974,-37.690119088917896,3.5699784729693,12876,12894.0,HIPP,CA3 field
13738,4255,8,CX,CA2,"CA2 field, left",1288534,120,101,126,-25.80358743473949,-37.733422523813,7.921439574587539,12876,12893.0,HIPP,CA2 field
13722,4251,8,CX,S,"subiculum, left",1288900,116,109,126,-23.698615029896,-37.165368837445605,1.05391027224839,12876,12896.0,HIPP,subiculum
13634,4254,6,CX,CA1,"CA1 field, left",1289062,118,133,100,-30.070418656300102,-8.21363241190781,-23.6440344015859,12876,12892.0,HIPP,CA1 field
13626,4254,6,CX,CA1,"CA1 field, left",1288915,117,133,100,-29.0628291308794,-8.05111433380695,-24.1617230744168,12876,12892.0,HIPP,CA1 field
13618,4251,6,CX,S,"subiculum, left",1288914,109,135,100,-19.6841441686008,-7.959263976987231,-25.95867736520309,12876,12896.0,HIPP,subiculum
13809,4360,6,CX,CeA,"central nucleus, left",1295458,119,117,100,-31.5534281065816,-10.3525734049736,-7.96827913336161,12876,4359.0,AMYG,central nucleus
13594,4360,6,CX,CeA,"central nucleus, left",1293191,118,117,100,-30.605337329825502,-10.3895734683821,-8.00807186562261,12876,4359.0,AMYG,central nucleus
13673,4379,6,CX,LA,"lateral nucleus, left",1288928,117,126,100,-29.3116146387399,-9.431642585871,-15.9092721035536,12876,4378.0,AMYG,lateral nucleus
13665,4367,6,CX,COMA,"cortico-medial group, left",1288924,115,117,100,-27.600128807627893,-10.2263092707497,-7.83038857812667,12876,4366.0,AMYG,cortico-medial group
13657,4351,6,CX,BMA,"basomedial nucleus, left",1295450,116,120,100,-29.023687126964003,-10.0062144384074,-11.0981682079386,12876,4350.0,AMYG,basomedial nucleus
13753,9074,7,CX,SNC,"substantia nigra, pars compacta, left",1283335,109,118,111,-22.738575539071302,-19.7460548827232,-9.10429064629506,12876,9072.0,VTA_SN,substantia nigra
13705,4256,7,CX,CA3,"CA3 field, left",1278250,120,121,111,-33.4676146527244,-19.841126499630303,-10.756493082774696,12876,12894.0,HIPP,CA3 field
13681,4251,7,CX,S,"subiculum, left",1278253,118,129,111,-31.5749634472653,-17.4174033473954,-20.117281531807,12876,12896.0,HIPP,subiculum
13625,4322,7,CX,Cl,"claustrum, left",1278659,130,106,110,-39.6669590445798,-21.0531994320284,5.681910297705231,12876,,,
13609,4288,7,CX,Pu,"putamen, left",1281026,125,102,110,-33.7450711391649,-21.969919087691,8.37907749913303,12876,4287.0,STR,putamen
13707,4417,8,CX,DTLv,"lateral group of nuclei, left, ventral division",1293937,121,105,126,-27.4801269910208,-37.8219648506046,4.19771714555798,12876,12925.0,THAL,"lateral group of nuclei, ventral division"
13683,4282,8,CX,BCd,"body of caudate nucleus, left",1290962,129,105,126,-34.6121864150222,-37.5984141678078,5.488111030479652,12876,12899.0,STR,body of the caudate nucleus
13770,4281,8,CX,TCd,"tail of caudate nucleus, left",1289315,131,109,126,-36.7411577376538,-37.780701875354296,1.83609451999722,12876,12901.0,STR,tail of the caudate nucleus
14139,4720,62,CB,PV-V,"V, left, paravermis",1313847,97,114,153,-5.19155242697163,-65.3719068525308,-7.969398460090819,12876,,,
14099,4724,62,CB,PV-Crus II,"Crus II, left, paravermis",1313885,98,145,173,-8.57555933830579,-81.1631951684423,-33.1649160832553,12876,,,
14091,4723,62,CB,PV-Crus I,"Crus I, left, paravermis",1313884,98,136,172,-8.14775673657696,-81.63390836252391,-27.04662284095789,12876,,,
14116,4728,62,CB,PV-IX,"IX, left, paravermis",1313808,99,152,139,-8.45753124033299,-49.0003782652199,-40.912652327168495,12876,,,
14100,4726,62,CB,PV-VIIIA,"VIIIA, left, paravermis",1313810,99,161,161,-7.668346385158241,-69.47274690624471,-49.558961661629,12876,,,
14138,4741,61,CB,He-VIIB,"VIIB, left, lateral hemisphere",1313960,111,165,166,-19.325028219389104,-74.7151555618327,-53.6477640820442,12876,,,
14122,4742,61,CB,He-VIIIA,"VIIIA, left, lateral hemisphere",1312366,111,166,162,-19.3834897138052,-70.83580612228391,-54.6199124391614,12876,,,
14153,4738,61,CB,He-VI,"VI, left, lateral hemisphere",1313915,110,132,167,-17.696198872974602,-76.24907338152221,-24.2924230245368,12876,,,
