well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
7161,4417,15,CX,DTLv,"lateral group of nuclei, left, ventral division",1035172,111,77,102,-21.13677266,-28.73577969,15.00143337,10021,12925,THAL,"lateral group of nuclei, ventral division",-18.5,-12,19,0,
7169,4247,12,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",1036785,82,111,87,15.39833819,-12.76585369,-28.15455537,10021,,,,10.5,3,-15,0,
7177,4298,12,CX,GPe,"globus pallidus, external segment, right",1036720,78,87,84,20.46220831,-9.538192313,2.800603702,10021,12897,GP,"globus pallidus, external segment",14.5,6,9,0,
7185,4164,16,CX,FuG-cos,"fusiform gyrus, right, bank of cos",1042434,67,103,110,32.11771058,-36.00584393,-14.51239715,10021,4156,CTX,fusiform gyrus,25.5,-20,-7,23055,0.922143
7193,4248,16,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1042433,69,102,109,29.77117685,-34.46078702,-13.52357526,10021,,,,23.5,-19,-6,0,
7106,4464,16,CX,DTLd,"lateral group of nuclei, right, dorsal division",1034195,75,88,105,23.2373075,-29.52138289,2.445192299,10021,12924,THAL,"lateral group of nuclei, dorsal division",17.5,-15,8,0,
7114,4464,16,CX,DTLd,"lateral group of nuclei, right, dorsal division",1042460,77,88,105,21.533411715913505,-29.42409791,2.077889344,10021,12924,THAL,"lateral group of nuclei, dorsal division",15.5,-15,8,0,
5691,4304,12,CX,SptN,"septal nuclei, right",996329,90,76,82,4.049401842,-8.029332776,17.01515271,10021,,,,2.5,8,20,0,
7049,4363,13,CX,CeA,"central nucleus, right",1021896,71,96,92,26.76494696,-18.01103883,-7.5655784,10021,4359,AMYG,central nucleus,21.5,-2,0,0,
7043,4417,13,CX,DTLv,"lateral group of nuclei, left, ventral division",1021817,97,81,93,-5.043337937,-20.32029725,9.793679376267589,10021,12925,THAL,"lateral group of nuclei, ventral division",-4.5,-3,15,0,
7051,4455,13,CX,DTM,"medial group of nuclei, right",1021811,90,85,95,4.523651668,-20.66896402,5.223446188,10021,12927,THAL,medial group of nuclei,2.5,-5,11,0,
7067,4507,13,CX,ZI,"zona incerta, left",1020675,99,91,95,-8.306497794,-20.28466373,-2.802988372,10021,4504,THAL,ventral thalamus,-6.5,-5,5,0,
7075,9074,13,CX,SNC,"substantia nigra, pars compacta, left",1020673,105,98,94,-14.17380072,-20.46325593,-9.983817012,10021,9072,VTA_SN,substantia nigra,-12.5,-4,-2,0,
7091,4518,13,CX,Sb,"subthalamic nucleus, left",1020674,102,91,95,-11.5139275,-20.86047676,-2.248418832,10021,,,,-9.5,-5,5,0,
7099,9078,13,CX,SNR,"substantia nigra, pars reticulata, right",1020672,81,99,92,16.22915293,-17.40677998,-11.89879553,10021,9072,VTA_SN,substantia nigra,11.5,-2,-3,0,
7073,4264,13,CX,CA2,"CA2 field, right",1025580,70,103,91,28.15914006,-16.29099926,-16.664848,10021,12893,HIPP,CA2 field,22.5,-1,-7,0,
7081,4266,13,CX,CA4,"CA4 field, right",1025582,70,106,91,28.68933807,-16.10013079,-20.98460602,10021,12895,HIPP,CA4 field,22.5,-1,-10,0,
7089,4367,13,CX,COMA,"cortico-medial group, left",1025948,116,96,93,-25.21225681,-20.21154893,-7.405926241,10021,4366,AMYG,cortico-medial group,-23.5,-3,0,0,
7097,4360,13,CX,CeA,"central nucleus, left",1025957,118,97,92,-27.21249267,-19.2412299,-8.26436303,10021,4359,AMYG,central nucleus,-25.5,-2,-1,0,
7010,4256,13,CX,CA3,"CA3 field, left",1029979,117,102,92,-26.62186775,-18.55953144,-15.32248095,10021,12894,HIPP,CA3 field,-24.5,-2,-6,0,
7018,4299,13,CX,GPi,"globus pallidus, internal segment, right",1034816,76,90,93,22.36502212830949,-18.57087312,0.105139568,10021,12898,GP,"globus pallidus, internal segment",16.5,-3,6,0,
7034,4512,13,CX,R,"reticular nucleus of thalamus, right",1021809,84,81,93,12.52629247,-19.33880261,11.04606953,10021,4504,THAL,ventral thalamus,8.5,-3,15,0,
7042,4573,13,CX,PVH,"paraventricular nucleus of the hypothalamus, left",1034023,93,86,94,-0.512050686,-20.00089005,3.5902997033178403,10021,12905,HYPO,paraventricular nucleus of the hypothalamus,-0.5,-4,10,0,
7050,13005,13,CX,LHM,"lateral hypothalamic area, mammillary region, left",1020687,102,96,94,-11.14378918,-19.86517978,-8.128249197,10021,13004,HYPO,"lateral hypothalamic area, mammillary region",-9.5,-4,0,0,
7058,4604,13,CX,PVH,"paraventricular nucleus of the hypothalamus, right",1035504,91,84,95,2.855789501,-20.92575832,6.812098697881348,10021,12905,HYPO,paraventricular nucleus of the hypothalamus,1.5,-5,12,0,
7066,13006,13,CX,LHM,"lateral hypothalamic area, mammillary region, right",1020688,84,95,93,13.45956296,-17.50740907,-7.620430872,10021,13004,HYPO,"lateral hypothalamic area, mammillary region",8.5,-3,1,0,
7074,4671,13,CX,MB,"mammillary body, left",1023598,103,98,94,-12.00845891,-20.12691827,-10.2660423,10021,12909,HYPO,mammillary body,-10.5,-4,-2,0,
7082,4679,13,CX,PHA,"posterior hypothalamic area, left",1020689,98,95,95,-7.148463352,-20.09713071,-7.65207379,10021,12910,HYPO,posterior hypothalamic area,-5.5,-5,1,0,
7098,4693,13,CX,PHA,"posterior hypothalamic area, right",1020690,87,91,94,9.465779556,-18.38833768,-2.710622999,10021,12910,HYPO,posterior hypothalamic area,5.5,-4,5,0,
7011,4450,13,CX,DTA,"anterior group of nuclei, right",1021807,90,79,92,3.437613598,-19.8514301,13.34593749,10021,12920,THAL,anterior group of nuclei,2.5,-2,17,0,
7009,4260,13,CX,S,"subiculum, right",1026201,75,110,91,24.31708196,-16.34522395,-27.10174135,10021,12896,HIPP,subiculum,17.5,-1,-14,0,
7017,4263,13,CX,CA1,"CA1 field, right",1025579,75,104,91,23.094493296957506,-16.35593321,-18.11679567,10021,12892,HIPP,CA1 field,17.5,-1,-8,0,
7025,4285,13,CX,TCd,"tail of caudate nucleus, right",1025471,64,105,91,34.319006807149805,-16.80631977,-19.63422728,10021,12901,STR,tail of the caudate nucleus,28.5,-1,-9,0,
7033,4346,13,CX,BLA,"basolateral nucleus, right",1023623,71,98,91,26.90246653,-16.94211407,-9.982110824,10021,4341,AMYG,basolateral nucleus,21.5,-1,-2,0,
7041,4355,13,CX,BMA,"basomedial nucleus, right",1023622,70,98,91,27.8513128,-16.94305253,-9.928746709,10021,4350,AMYG,basomedial nucleus,22.5,-1,-2,0,
7057,4371,13,CX,COMA,"cortico-medial group, right",1025424,71,99,91,26.96418065,-16.87367636,-11.18059649,10021,4366,AMYG,cortico-medial group,21.5,-1,-3,0,
11281,4143,9,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1283581,149,106,137,-56.88350295,-50.55867001,8.782280718,12876,4140,CTX,middle temporal gyrus,-58,-29,-16,8797,-2.819999
11305,4151,9,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1283601,152,128,137,-60.42838449,-47.18113177,-14.32940938,12876,4147,CTX,inferior temporal gyrus,-61,-29,-38,21652,-1.594487
11289,4149,9,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1283603,143,126,137,-50.44609672,-46.75291806,-10.46186952,12876,4147,CTX,inferior temporal gyrus,-52,-29,-36,22396,-0.524715
11335,4142,8,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-59.68140149,-38.55746554,5.159480884,12876,4140,CTX,middle temporal gyrus,-60,-19,-18,8945,0.334586
11319,4135,8,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1283331,160,100,127,-67.20934109,-37.86635467,13.15070227,12876,4133,CTX,superior temporal gyrus,-69,-19,-10,9496,0.210312
11263,4143,7,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1284160,149,128,110,-56.62248442,-21.23889975,-15.31329315,12876,4140,CTX,middle temporal gyrus,-58,-2,-38,21450,-1.010021
11326,4273,6,CX,SIG,"short insular gyri, left",1280038,134,96,99,-39.62814768,-13.81455447,14.60993315,12876,4272,CTX,short insular gyri,-43,9,-6,10427,-0.309939
11318,4270,6,CX,LIG,"long insular gyri, left",1280037,132,104,100,-40.08180966,-13.54536554,6.365906709,12876,4269,CTX,long insular gyri,-41,8,-14,10332,0.110973
11310,4178,6,CX,PLP,"planum polare, left",1284515,150,104,99,-57.3397859,-11.50552763,8.219955003,12876,4177,CTX,planum polare,-59,9,-14,31573,-0.061508
11302,4135,6,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1280036,158,105,99,-65.596868,-11.26571998,6.681587159,12876,4133,CTX,superior temporal gyrus,-67,9,-15,31737,0.516226
11286,4089,6,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280041,159,86,99,-66.47630279,-11.94359152,24.41636157,12876,4085,CTX,postcentral gyrus,-68,9,4,17770,1.061633
11278,4280,4,CX,HCd,"head of caudate nucleus, left",1275919,104,100,74,-13.294641,13.677179434559696,11.48376081,12876,12900,STR,head of the caudate nucleus,-13,34,-10,0,
11262,4901,4,CX,IRoG,"inferior rostral gyrus, left",1275894,95,118,75,-4.424289566,16.206097502555302,-4.834564465,12876,4900,CTX,inferior rostral gyrus,-4,33,-28,19841,1.077826
11254,4291,4,CX,Acb,"nucleus accumbens, left",1273712,103,117,75,-13.58861393,15.352048292353402,-5.104921096,12876,4290,STR,nucleus accumbens,-12,33,-27,0,
11341,4288,4,CX,Pu,"putamen, left",1273711,114,110,74,-24.94321209,13.752249849880302,1.829693434,12876,4287,STR,putamen,-23,34,-20,0,
11265,4114,9,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1283526,147,80,138,-50.93607022,-47.92275657,29.81643279,12876,4111,CTX,angular gyrus,-56,-30,10,8622,0.706989
11296,4121,9,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1283467,97,59,137,-6.516587106,-48.96007117,53.6156926,12876,4118,CTX,precuneus,-6,-29,31,3560,0.318085
11288,4120,9,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1283468,101,50,137,-10.24917784,-48.06488333,62.64077253,12876,4118,CTX,precuneus,-10,-29,40,3518,-0.153873
11280,4090,9,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1283469,111,41,137,-19.73913119,-47.65451284,70.55352484,12876,4085,CTX,postcentral gyrus,-20,-29,49,3536,-1.05723
11328,4099,9,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-26.30769809,-51.11427676,44.428766711914605,12876,4096,CTX,superior parietal lobule,-31,-30,26,14519,1.304249
11320,4113,9,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1283486,135,61,138,-38.55540395,-49.80412257,46.95905672,12876,4111,CTX,angular gyrus,-44,-30,29,6888,0.208562
11336,4230,9,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-1.910646416,-52.85470586,40.35674381,12876,4228,CTX,"cingulate gyrus, parietal part",-3,-29,18,3651,0.20422
11303,4106,8,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",1279525,137,66,126,-42.10852632,-38.42163022,43.1099467,12876,4104,CTX,supramarginal gyrus,-46,-18,24,7332,0.345217
11295,4090,8,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1279524,123,70,126,-28.04717581,-40.19238349,38.64764421,12876,4085,CTX,postcentral gyrus,-32,-18,20,7034,-0.050546
11272,4158,8,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279552,137,142,127,-45.97648804,-37.75756305,-29.54757269,12876,4156,CTX,fusiform gyrus,-46,-19,-52,22752,1.494546
11261,4072,7,CX,PCLa,"paracentral lobule, anterior part, left",1280393,96,37,111,-3.924575755,-21.18340952,75.65491016,12876,4071,CTX,"paracentral lobule, anterior part",-5,-3,53,4587,-0.203607
11245,4013,7,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1279775,104,36,111,-10.52597057,-24.28950452,78.44771572642709,12876,4010,CTX,precentral gyrus,-13,-3,54,6212,-0.891929
11222,4158,7,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279887,138,143,110,-47.14186528,-21.60332469,-31.92543834,12876,4156,CTX,fusiform gyrus,-47,-2,-53,22419,0.607224
11214,4151,7,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1279885,144,135,110,-52.36149673,-21.75550586,-23.53981916,12876,4147,CTX,inferior temporal gyrus,-53,-2,-45,21845,0.273929
11198,4087,7,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1279799,133,54,111,-40.56741254,-23.577273,54.73337209974179,12876,4085,CTX,postcentral gyrus,-42,-3,36,7959,0.921955
11244,4015,6,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1279336,120,50,100,-28.98721065,-14.90042891,60.18124276,12876,4010,CTX,precentral gyrus,-29,8,40,5840,0.860475
11197,4136,6,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,156,125,99,-64.28098181,-10.79424449,-13.38380058,12876,4133,CTX,superior temporal gyrus,-65,9,-35,31922,1.554586
11204,4178,5,CX,PLP,"planum polare, left",1275913,138,123,88,-47.36349301,0.7968640431747429,-11.27040093,12876,4177,CTX,planum polare,-47,20,-33,31079,-1.147854
11180,4135,5,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1275916,154,116,88,-62.45165855,-0.260570073,-4.581107428,12876,4133,CTX,superior temporal gyrus,-63,20,-26,31567,0.970909
11189,4088,6,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279382,156,68,99,-64.19483569,-12.93767544,41.54994279,12876,4085,CTX,postcentral gyrus,-65,9,22,17866,0.666142
11181,4087,6,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1280014,152,71,99,-60.84625128,-13.52884164,38.79557498,12876,4085,CTX,postcentral gyrus,-61,9,19,17938,-1.29675
11129,4113,11,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1270316,123,54,160,-30.66136908,-70.31027198,54.01464609,12876,4111,CTX,angular gyrus,-32,-52,36,13744,0.797928
11121,4099,11,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270315,120,53,160,-29.08232372,-69.72389875,55.50144385956221,12876,4096,CTX,superior parietal lobule,-29,-52,37,14302,0.186802
11097,4143,10,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1270696,146,97,148,-50.3619314,-59.49273712,15.37109632,12876,4140,CTX,middle temporal gyrus,-55,-40,-7,15875,0.302129
11088,4230,10,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1270784,96,73,146,-4.469296654,-64.60537338,37.68748942,12876,4228,CTX,"cingulate gyrus, parietal part",-5,-38,17,3376,0.852047
11072,4120,10,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270788,97,60,146,-7.81292519,-59.21556737,53.06331661,12876,4118,CTX,precuneus,-6,-38,30,13091,-0.344003
11112,4113,10,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1269851,127,58,147,-31.38959825,-59.61682735,50.95451883001351,12876,4111,CTX,angular gyrus,-36,-39,32,13802,-0.670622
11104,4099,10,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270106,120,44,146,-26.55055961,-57.61120927,66.34137816763479,12876,4096,CTX,superior parietal lobule,-29,-38,46,14787,-0.024162
11144,4201,10,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",1270773,125,118,147,-31.07903198,-60.71859737,-7.588096299,12876,4198,CTX,occipito-temporal gyrus,-34,-39,-28,23047,0.766701
11277,4193,10,CX,LiG-pest,"lingual gyrus, left, peristriate",1270774,123,115,147,-28.82846633,-60.80908409,-5.322943024,12876,4191,CTX,lingual gyrus,-32,-39,-25,24671,-0.624911
11120,4186,10,CX,Cun-pest,"cuneus, left, peristriate",1270777,106,92,146,-10.8264058,-57.9017011,12.36910904,12876,4184,CTX,cuneus,-15,-38,-2,26050,-1.115976
11276,4200,10,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",1270766,140,121,147,-45.79713258,-58.71339459,-7.575299557,12876,4198,CTX,occipito-temporal gyrus,-49,-39,-31,24143,0.483161
11150,4121,11,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270313,100,77,159,-5.848428801,-73.63893,31.36594379,12876,4118,CTX,precuneus,-9,-51,13,13208,-1.406807
11142,4121,11,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270312,102,79,159,-7.91391991,-74.12538618,27.54908782,12876,4118,CTX,precuneus,-11,-51,11,13206,-1.386734
11134,4120,11,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270311,97,50,159,-6.250366617,-66.92545652,61.23128642,12876,4118,CTX,precuneus,-6,-51,40,12557,1.399722
11095,4186,11,CX,Cun-pest,"cuneus, left, peristriate",1270321,112,88,159,-15.37063286,-72.88804894,17.07074716,12876,4184,CTX,cuneus,-21,-51,2,25860,0.520076
11087,4194,11,CX,LiG-str,"lingual gyrus, left, striate",1270325,100,110,160,-7.981037975,-72.42632498,-4.987864274,12876,4191,CTX,lingual gyrus,-9,-52,-20,25063,-1.731732
11079,4193,11,CX,LiG-pest,"lingual gyrus, left, peristriate",1270887,110,103,160,-14.9239893,-73.00812086,3.430072567,12876,4191,CTX,lingual gyrus,-19,-52,-13,24737,-0.308452
11071,4187,11,CX,Cun-str,"cuneus, left, striate",1270322,109,95,159,-13.63547335,-70.65539432,12.66289863,12876,4184,CTX,cuneus,-18,-51,-5,25430,-0.696065
11063,4186,11,CX,Cun-pest,"cuneus, left, peristriate",1270320,113,89,159,-16.02337841,-72.50152686,16.569498000636194,12876,4184,CTX,cuneus,-22,-51,1,25889,0.203905
11151,4214,11,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",1270794,145,82,161,-51.3274341,-74.14457419,22.59419074,12876,4212,CTX,superior occipital gyrus,-54,-53,8,15572,0.045062
11143,4207,11,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",1270796,152,110,162,-57.62428142,-73.12605274,4.873492812,12876,4205,CTX,inferior occipital gyrus,-61,-54,-20,23422,1.113296
11149,4014,5,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",1270925,154,99,88,-62.12016718,-1.36937364,12.01381389,12876,4010,CTX,precentral gyrus,-63,20,-9,18928,1.905792
11116,4224,4,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1269857,94,85,74,-3.186962829,17.58275694,23.4971815,12876,4221,CTX,"cingulate gyrus, frontal part",-3,34,5,2955,-0.567969
11108,4223,4,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1269856,95,66,74,-3.902039585,19.0334611,46.71700826,12876,4221,CTX,"cingulate gyrus, frontal part",-4,34,24,2187,-0.70401
11100,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1269855,95,43,74,-1.801121536,12.42893781,67.26020249,12876,4021,CTX,superior frontal gyrus,-4,34,47,5020,2.157431
11140,4031,4,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1270067,138,57,74,-45.93241299,9.941119379,48.19582688,12876,4028,CTX,middle frontal gyrus,-47,34,33,30733,0.656589
11132,4030,4,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1270066,116,60,74,-22.94809605,10.72952344,47.09662297448861,12876,4028,CTX,middle frontal gyrus,-25,34,30,30342,0.279277
11077,4905,4,CX,TP-m,"temporal pole, left, medial aspect",1270352,119,152,75,-28.23771507,13.454138,-40.20494535,12876,4174,CTX,temporal pole,-28,33,-62,21663,-0.602366
11069,4904,4,CX,TP-i,"temporal pole, left, inferior aspect",1270353,137,149,75,-45.91541031,12.668135455118597,-37.24903961,12876,4174,CTX,temporal pole,-46,33,-59,31674,1.668477
11061,4903,4,CX,TP-s,"temporal pole, left, superior aspect",1270351,123,136,75,-32.68110705,14.25601639,-23.47406858,12876,4174,CTX,temporal pole,-32,33,-46,31116,0.157221
11068,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,96,92,63,-3.500146128,27.38004012,17.459253156481303,12876,4221,CTX,"cingulate gyrus, frontal part",-5,45,-2,3176,-1.059934
10997,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,95,92,63,-2.546728955,27.69594745,17.277410057472597,12876,4221,CTX,"cingulate gyrus, frontal part",-4,45,-2,3156,-0.288121
10965,4039,2,CX,trIFG,"inferior frontal gyrus, triangular part, left",1266555,128,113,44,-37.01448339,42.91886711,-0.301717488,12876,4035,CTX,inferior frontal gyrus,-37,64,-23,11694,-0.871142
10996,4048,2,CX,GRe,"gyrus rectus, left",1266592,96,138,44,-5.625724849,44.09524277,-26.00011066,12876,4047,CTX,gyrus rectus,-5,64,-48,21166,1.56538
11084,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1266482,116,58,47,-23.15327115,40.614898349969394,49.92077326,12876,4021,CTX,superior frontal gyrus,-25,61,32,29446,0.524789
10988,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1266483,133,69,46,-40.11892668,40.219851854349606,39.66569205,12876,4028,CTX,middle frontal gyrus,-42,62,21,29927,2.238181
11053,4051,3,CX,MOrG,"medial orbital gyrus, left",1265850,102,133,59,-11.46007636,29.953649746219696,-19.92433872,12876,4050,CTX,medial orbital gyrus,-11,49,-43,20988,0.518476
